Block Size (KB),Throughput (MiB/s),Time (ms),
128,1962.5,3860,
128,1887.5,3870,
128,1987.5,3880,
128,1887.5,3890,
128,1737.5,3900,
128,1912.5,3910,
128,1987.5,3920,
128,1950,3931,
128,1986.11,3940,
128,1987.5,3950,
128,1975,3960,
128,1862.5,3970,
128,1850,3980,
128,1862.5,3990,
128,1850,4000,
128,1962.5,4010,
128,1975,4020,
128,1987.5,4030,
128,1987.5,4040,
128,1987.5,4050,
128,1962.5,4060,
128,1987.5,4070,
128,1987.5,4080,
128,2000,4090,
128,1987.5,4100,
128,1975,4111,
128,2000,4120,
128,1987.5,4130,
128,1987.5,4140,
128,2012.5,4150,
128,1875,4160,
128,1950,4170,
128,1850,4180,
128,1950,4190,
128,1962.5,4200,
128,1962.5,4210,
128,1912.5,4220,
128,1975,4230,
128,1800,4240,
128,1975,4250,
128,1962.5,4260,
128,1987.5,4271,
128,1986.11,4280,
128,1962.5,4290,
128,1975,4300,
128,2000,4310,
128,1987.5,4320,
128,1987.5,4330,
128,2000,4340,
128,1987.5,4350,
128,1987.5,4360,
128,1975,4370,
128,1937.5,4380,
128,1975,4390,
128,2000,4400,
128,1987.5,4410,
128,1962.5,4420,
128,1975,4430,
128,1987.5,4440,
128,1987.5,4451,
128,1986.11,4460,
128,1975,4470,
128,1425,4480,
128,1950,4490,
128,1975,4500,
128,1975,4510,
128,1987.5,4520,
128,1962.5,4530,
128,1987.5,4540,
128,1975,4550,
128,1875,4560,
128,1862.5,4570,
128,1862.5,4580,
128,1900,4590,
128,1962.5,4600,
128,1962.5,4610,
128,1937.5,4620,
128,1987.5,4630,
128,1975,4641,
128,2000,4650,
128,1962.5,4660,
128,1937.5,4670,
128,1975,4680,
128,1962.5,4690,
128,1962.5,4700,
128,1925,4710,
128,1975,4720,
128,1987.5,4730,
128,1962.5,4740,
128,1987.5,4750,
128,1962.5,4760,
128,1975,4770,
128,1900,4780,
128,1975,4790,
128,1912.5,4800,
128,1962.5,4811,
128,1958.33,4820,
128,1987.5,4830,
128,1987.5,4840,
128,1975,4850,
128,1987.5,4860,
128,1987.5,4870,
128,1937.5,4880,
128,1975,4890,
128,1987.5,4900,
128,1975,4910,
128,1975,4920,
128,1987.5,4930,
128,1975,4940,
128,1975,4950,
128,1987.5,4960,
128,1987.5,4970,
128,1975,4980,
128,1987.5,4990,
512,1962.58,147,
512,2115.38,160,
512,2550,171,
512,1833.33,180,
512,2000,190,
512,1450,200,
512,2400,210,
512,2250,220,
512,2500,230,
512,2250,240,
512,1550,250,
512,2250,260,
512,2050,270,
512,1900,280,
512,2050,290,
512,2150,301,
512,2555.55,310,
512,1850,320,
512,1600,330,
512,1850,340,
512,1950,350,
512,2200,360,
512,2450,370,
512,2150,380,
512,2500,390,
512,2250,401,
512,2222.22,410,
512,2550,420,
512,2150,430,
512,2500,440,
512,2500,450,
512,2300,460,
512,2450,470,
512,1850,480,
512,2050,490,
512,2150,500,
512,2450,510,
512,1450,520,
512,2150,531,
512,2333.33,540,
512,2500,550,
512,1750,560,
512,2100,570,
512,1450,580,
512,2400,590,
512,1850,600,
512,2450,610,
512,1800,620,
512,1600,631,
512,2000,640,
512,1600,650,
512,2150,660,
512,2100,670,
512,1850,680,
512,2000,690,
512,1800,700,
512,1750,710,
512,1800,720,
512,1950,731,
512,2166.67,740,
512,2500,750,
512,2300,760,
512,1700,770,
512,1850,780,
512,1550,790,
512,1850,800,
512,2000,810,
512,1800,820,
512,2100,830,
512,1750,841,
512,2166.67,850,
512,2150,860,
512,2500,870,
512,1650,880,
512,2350,890,
512,2400,900,
512,2000,910,
512,1800,920,
512,1950,931,
512,1555.55,940,
512,2350,950,
512,1950,960,
512,2200,970,
512,2450,980,
512,2400,990,
512,1850,1000,
512,1650,1010,
512,1800,1020,
512,1950,1030,
512,1900,1040,
512,2050,1050,
512,1800,1061,
512,2055.55,1070,
512,2150,1080,
512,2100,1090,
512,2150,1100,
512,1750,1110,
512,1850,1120,
512,2000,1130,
512,1950,1140,
512,2350,1150,
512,2550,1160,
512,2550,1170,
512,2150,1181,
512,2555.55,1190,
512,2450,1200,
512,2450,1210,
512,2450,1220,
512,2450,1230,
512,2500,1240,
512,2500,1250,
512,1750,1260,
512,2100,1270,
512,1850,1280,
512,2400,1290,
512,2200,1300,
512,2050,1310,
512,1900,1320,
512,1950,1331,
512,2000,1340,
512,2350,1350,
512,1900,1360,
512,1600,1370,
512,2150,1380,
512,2150,1390,
512,1700,1400,
512,2500,1410,
512,2000,1421,
512,2166.67,1430,
512,2400,1440,
512,2100,1450,
512,2100,1460,
512,2150,1470,
512,2100,1480,
512,2400,1490,
512,2150,1500,
512,1700,1510,
512,1750,1520,
512,2050,1530,
512,1500,1540,
512,2350,1550,
512,2050,1561,
512,2444.44,1570,
512,2500,1580,
512,2200,1590,
512,2200,1600,
512,2100,1610,
512,1900,1620,
512,1950,1630,
512,1450,1640,
512,2500,1650,
512,2550,1660,
512,2550,1670,
512,2550,1680,
512,1750,1691,
512,2277.78,1700,
512,2400,1710,
512,1850,1720,
512,1950,1730,
512,1450,1740,
512,2400,1750,
512,2500,1760,
512,2100,1770,
512,1850,1780,
512,2000,1790,
512,2250,1801,
512,1666.67,1810,
512,2300,1820,
512,2350,1830,
512,2050,1840,
512,2400,1850,
512,1650,1860,
512,1600,1870,
512,1800,1880,
512,1950,1890,
512,1850,1900,
512,2500,1911,
512,2000,1920,
512,2550,1930,
512,2250,1940,
512,1950,1950,
512,1850,1960,
512,2050,1970,
512,2350,1980,
512,2250,1990,
512,2100,2000,
512,1750,2010,
512,2300,2020,
512,2500,2030,
512,2250,2040,
512,2550,2050,
512,1950,2061,
512,2055.55,2070,
512,1700,2080,
512,2550,2090,
512,2000,2100,
512,2200,2110,
512,1850,2120,
512,2350,2130,
512,1850,2140,
512,2050,2150,
512,2150,2161,
512,2444.44,2170,
512,2150,2180,
512,2550,2190,
512,1750,2200,
512,1700,2210,
512,1850,2220,
512,2000,2230,
512,1450,2240,
512,2500,2250,
512,2300,2260,
512,2450,2270,
512,1800,2280,
512,2100,2291,
512,2277.78,2300,
512,1950,2310,
512,1700,2320,
512,2100,2330,
512,2200,2340,
512,2500,2350,
512,1600,2360,
512,2450,2370,
512,1800,2380,
512,2100,2391,
512,2277.78,2400,
512,1850,2410,
512,2200,2420,
512,2550,2430,
512,2100,2440,
512,2000,2450,
512,2150,2460,
512,2050,2470,
512,2250,2480,
512,2450,2490,
512,2200,2500,
512,2400,2511,
512,1777.78,2520,
512,2100,2530,
512,1800,2540,
512,2050,2550,
512,1400,2560,
512,2400,2570,
512,1750,2580,
512,2050,2590,
512,1450,2601,
512,2111.11,2610,
512,2250,2620,
512,1600,2630,
512,1850,2640,
512,2400,2650,
512,2150,2660,
512,2100,2670,
512,2150,2680,
512,1600,2690,
512,2200,2701,
512,1666.67,2710,
512,1900,2720,
512,2350,2730,
512,2150,2740,
512,2150,2750,
512,1950,2760,
512,2450,2770,
512,2000,2780,
512,1700,2790,
512,2350,2800,
512,1900,2810,
512,2500,2820,
512,2500,2830,
512,1800,2840,
512,2400,2851,
512,2277.78,2860,
512,1700,2870,
512,2100,2880,
512,1700,2890,
512,1850,2900,
512,2000,2910,
512,1400,2920,
512,2000,2930,
512,1450,2940,
512,2350,2951,
512,2222.22,2960,
512,2150,2970,
512,2500,2980,
512,2500,2990,
512,2300,3000,
512,2100,3010,
512,1900,3020,
512,1700,3030,
512,1950,3040,
512,2100,3050,
512,1800,3060,
512,2050,3070,
512,1750,3081,
512,2555.55,3090,
512,1850,3100,
512,2400,3110,
512,1750,3120,
512,1700,3130,
512,2200,3140,
512,2550,3150,
512,1750,3161,
512,2111.11,3170,
512,2200,3180,
512,2200,3190,
512,2450,3200,
512,2000,3210,
512,1850,3220,
512,2000,3230,
512,1850,3240,
512,2450,3250,
512,1850,3260,
512,1700,3270,
512,1850,3281,
512,2555.55,3290,
512,2050,3300,
512,1550,3310,
512,2200,3320,
512,1700,3330,
512,1850,3340,
512,1950,3350,
512,2450,3360,
512,2450,3370,
512,2350,3380,
512,2200,3390,
512,2350,3400,
512,2400,3411,
512,2388.89,3420,
512,1700,3430,
512,2400,3440,
512,2450,3450,
512,2350,3460,
512,2550,3470,
512,2100,3480,
512,2500,3490,
512,1850,3500,
512,1700,3510,
512,1750,3520,
512,2100,3530,
512,1800,3541,
512,2500,3550,
512,1700,3560,
512,2100,3570,
512,1450,3580,
512,2050,3590,
512,1850,3600,
512,1650,3610,
512,2300,3620,
512,2500,3630,
512,2400,3640,
512,1722.22,3650,
512,1650,3660,
512,2200,3670,
512,2350,3680,
512,2350,3690,
512,2500,3700,
512,1800,3710,
512,2350,3720,
512,2500,3730,
512,1950,3740,
512,2550,3750,
512,1900,3760,
512,2050,3771,
512,2222.22,3780,
512,1600,3790,
512,1750,3800,
512,2500,3810,
512,1500,3820,
512,1950,3830,
512,1850,3840,
512,2500,3850,
512,1950,3860,
512,2300,3870,
512,1550,3881,
512,1833.33,3890,
512,2300,3900,
512,2400,3910,
512,2150,3920,
