Block Size (KB),Throughput (MiB/s),Time (ms),
4,276.733,824000,
4,270.602,825000,
4,275.514,826000,
4,278.25,827000,
4,277.734,828000,
4,277.672,829000,
4,278.501,830000,
4,276.41,831000,
4,277.734,832000,
4,278.164,833000,
4,277.734,834000,
4,278.395,835000,
4,278.273,836000,
4,277.574,837000,
4,278.465,838001,
4,278.016,839000,
4,278.277,840000,
4,277.625,841000,
4,278.371,842000,
4,277.801,843000,
4,278.555,844000,
4,278.7,845000,
4,278.125,846000,
4,278.853,847000,
4,278.34,848000,
4,279.161,849000,
4,278.5,850000,
4,278.411,851000,
4,278.516,852000,
4,278.121,853000,
4,278.035,854000,
4,277.961,855000,
4,277.867,856000,
4,270.324,857000,
4,274.825,858000,
4,277.41,859000,
4,278.376,860000,
4,277.871,861000,
4,277.695,862000,
4,277.816,863000,
4,277.617,864000,
4,275.797,865000,
4,278.211,866000,
4,277.703,867000,
4,277.887,868000,
4,277.719,869000,
4,277.762,870001,
4,277.715,871000,
4,278.426,872000,
4,277.984,873000,
4,278.145,874000,
4,278.18,875000,
4,278.109,876000,
4,277.496,877000,
4,278.031,878000,
4,277.996,879000,
4,277.754,880000,
4,278.297,881000,
4,277.969,882000,
4,277.801,883000,
4,278.254,884000,
4,278.125,885000,
4,277.875,886000,
4,277.801,887000,
4,277.762,888000,
4,261.237,889000,
4,274.523,890000,
4,276.461,891000,
4,277.007,892000,
4,276.613,893000,
4,275.76,894000,
4,276.234,895000,
4,276.23,896000,
4,276.761,897000,
4,278.105,898000,
4,278.129,899000,
4,278.238,900000,
4,278.176,901000,
4,278.168,902000,
4,277.969,903000,
4,278.539,904000,
4,278.423,905000,
4,278.34,906000,
4,278.466,907000,
4,278.656,908000,
4,278.168,909000,
4,278.078,910000,
4,278.27,911001,
4,278.016,912000,
4,278.07,913000,
4,278.043,914000,
4,278.223,915000,
4,278,916000,
4,277.992,917000,
4,278.258,918000,
4,278.051,919000,
4,278.012,920000,
4,259.641,921000,
4,272.883,922001,
4,277.629,923000,
4,278.285,924000,
4,278.113,925000,
4,277.926,926000,
4,277.789,927000,
4,278.535,928000,
4,275.854,929000,
4,278.023,930000,
4,277.82,931000,
4,278.23,932000,
4,277.297,933000,
4,277.93,934000,
4,277.641,935000,
4,277.445,936000,
4,277.555,937000,
4,278.133,938000,
4,278.027,939000,
4,277.938,940000,
4,277.977,941000,
4,277.414,942000,
4,277.809,943000,
4,277.809,944000,
4,277.73,945000,
4,277.672,946000,
4,277.844,947001,
4,277.945,948000,
4,277.625,949000,
4,277.773,950000,
4,277.891,951000,
4,278.121,952000,
4,273.891,953000,
4,271.889,954000,
4,277.059,955000,
4,273.21,956000,
4,277.691,957000,
4,278.164,958000,
4,277.652,959000,
4,278.402,960000,
4,276.737,961000,
4,278.047,962000,
4,277.906,963000,
4,277.977,964000,
4,276.863,965000,
4,277.617,966000,
4,277.902,967000,
4,278.312,968001,
4,277.816,969000,
4,277.879,970000,
4,277.797,971000,
4,278.254,972000,
4,277.801,973000,
4,277.754,974000,
4,277.469,975000,
4,277.887,976000,
4,278.082,977000,
4,277.684,978000,
4,278.23,979000,
4,279.141,980000,
4,278.824,981001,
4,279.106,982000,
4,277.719,983000,
4,278.258,984000,
4,275.105,985000,
4,273.531,986000,
4,277.129,987000,
4,277.66,988000,
4,278.332,989000,
4,278.215,990000,
4,277.438,991000,
4,277.977,992000,
4,276.23,993000,
4,277.934,994000,
4,277.848,995000,
4,277.304,996000,
4,275.938,997000,
4,278.09,998001,
4,278.062,999000,
4,277.898,1000000,
4,277.75,1001000,
4,278.184,1002000,
4,277.617,1003000,
4,277.934,1004000,
4,278.117,1005000,
4,277.691,1006001,
4,278.098,1007000,
4,277.691,1008000,
4,277.793,1009000,
4,277.75,1010000,
4,277.867,1011000,
