Block Size (KB),Throughput (MiB/s),Time (ms),
4096,1440,33251,
4096,1469.39,33300,
4096,1440,33350,
4096,1440,33400,
4096,1600,33450,
4096,1520,33500,
4096,1520,33551,
4096,1469.39,33600,
4096,1440,33650,
4096,1520,33700,
4096,1520,33750,
4096,1520,33800,
4096,1600,33850,
4096,1520,33901,
4096,1469.39,33950,
4096,1440,34000,
4096,1520,34050,
4096,1440,34100,
4096,1440,34151,
4096,1632.65,34200,
4096,1440,34250,
4096,1440,34300,
4096,1440,34350,
4096,1520,34400,
4096,1520,34450,
4096,1520,34501,
4096,1551.02,34550,
4096,1440,34600,
4096,1680,34650,
4096,1520,34700,
4096,1360,34750,
4096,1551.02,34800,
4096,1440,34850,
4096,1520,34900,
4096,1600,34950,
4096,1520,35000,
4096,1469.39,35050,
4096,1440,35100,
4096,1520,35150,
4096,1520,35200,
4096,1520,35250,
4096,1600,35300,
4096,1600,35350,
4096,1520,35400,
4096,1520,35450,
4096,1520,35501,
4096,1387.75,35550,
4096,1440,35600,
4096,1600,35650,
4096,1600,35700,
4096,1440,35750,
4096,1440,35800,
4096,1440,35850,
4096,1520,35900,
4096,1520,35950,
4096,1520,36001,
4096,1551.02,36050,
4096,1600,36100,
4096,1520,36150,
4096,1520,36200,
4096,1440,36250,
4096,1440,36300,
4096,1440,36350,
4096,1600,36400,
4096,1360,36451,
4096,1469.39,36500,
4096,1520,36550,
4096,1440,36600,
4096,1520,36650,
4096,1520,36701,
4096,1551.02,36750,
4096,1520,36800,
4096,1600,36850,
4096,1600,36900,
4096,1440,36950,
4096,1440,37000,
4096,1469.39,37050,
4096,1520,37100,
4096,1520,37150,
4096,1520,37200,
4096,1440,37250,
4096,1551.02,37300,
4096,1360,37350,
4096,1600,37400,
4096,1360,37450,
4096,1120,37500,
4096,1040,37551,
4096,1142.86,37600,
4096,1120,37650,
4096,1120,37700,
4096,1200,37750,
4096,1387.75,37800,
4096,1520,37850,
4096,1440,37900,
4096,1520,37950,
4096,1520,38000,
4096,1440,38050,
4096,1520,38100,
4096,1440,38151,
4096,1551.02,38200,
4096,1520,38250,
4096,1600,38300,
4096,1520,38350,
4096,1600,38400,
4096,1600,38450,
4096,1520,38500,
4096,1387.75,38550,
4096,1440,38600,
4096,1520,38650,
4096,1520,38700,
4096,1440,38750,
4096,1520,38800,
4096,1360,38850,
4096,1360,38901,
4096,1551.02,38950,
4096,1440,39000,
4096,1600,39050,
4096,1600,39100,
4096,1520,39150,
4096,1600,39201,
4096,1551.02,39250,
4096,1440,39300,
4096,1440,39350,
4096,1520,39401,
4096,1469.39,39450,
4096,1600,39500,
4096,1440,39551,
4096,1387.75,39600,
4096,1520,39650,
4096,1600,39700,
4096,1600,39750,
4096,1520,39801,
4096,1632.65,39850,
4096,1520,39900,
4096,1520,39950,
4096,1520,40000,
4096,1360,40050,
4096,1520,40100,
4096,1520,40150,
4096,1440,40201,
4096,1551.02,40250,
4096,1440,40300,
4096,1440,40350,
4096,1440,40400,
4096,1680,40450,
4096,1440,40500,
4096,1632.65,40550,
4096,1680,40600,
4096,1440,40650,
4096,1520,40700,
4096,1440,40750,
4096,1440,40800,
4096,1600,40850,
4096,1520,40900,
4096,1520,40950,
4096,1440,41000,
4096,1520,41051,
4096,1469.39,41100,
4096,1520,41150,
4096,1440,41200,
4096,1520,41250,
4096,1680,41300,
4096,1440,41350,
4096,1600,41400,
4096,1520,41451,
4096,1306.12,41500,
4096,1520,41550,
4096,1520,41600,
4096,1600,41650,
4096,1520,41700,
4096,1520,41750,
4096,1360,41800,
4096,1600,41850,
4096,1520,41900,
4096,1520,41950,
4096,1600,42000,
4096,1551.02,42050,
4096,1600,42100,
4096,1520,42150,
4096,1440,42200,
4096,1360,42250,
4096,1520,42300,
4096,1520,42350,
4096,1600,42400,
4096,1520,42450,
4096,1360,42501,
4096,1469.39,42550,
4096,1520,42600,
4096,1520,42650,
4096,1600,42700,
4096,1520,42750,
4096,1600,42800,
4096,1600,42850,
4096,1440,42900,
4096,1440,42950,
4096,1360,43001,
4096,1551.02,43050,
4096,1520,43100,
4096,1520,43150,
4096,1520,43200,
4096,1440,43250,
4096,1440,43300,
