Block Size (KB),Throughput (MiB/s),Time (ms),
4096,1520,40700,
4096,1520,40750,
4096,1520,40800,
4096,1360,40851,
4096,1551.02,40900,
4096,1520,40950,
4096,1520,41000,
4096,1440,41050,
4096,1600,41100,
4096,1440,41150,
4096,1600,41201,
4096,1551.02,41250,
4096,1440,41300,
4096,1360,41350,
4096,1520,41400,
4096,1520,41450,
4096,1520,41500,
4096,1469.39,41550,
4096,1360,41600,
4096,1520,41650,
4096,1440,41700,
4096,1520,41750,
4096,1600,41800,
4096,1520,41851,
4096,1551.02,41900,
4096,1520,41950,
4096,1440,42000,
4096,1440,42050,
4096,1440,42100,
4096,1520,42151,
4096,1551.02,42200,
4096,1440,42250,
4096,1440,42300,
4096,1440,42350,
4096,1440,42400,
4096,1600,42450,
4096,1600,42500,
4096,1520,42550,
4096,1520,42600,
4096,1600,42650,
4096,1440,42701,
4096,1469.39,42750,
4096,1440,42800,
4096,1520,42850,
4096,1520,42900,
4096,1520,42950,
4096,1520,43000,
4096,1469.39,43050,
4096,1360,43100,
4096,1600,43150,
4096,1520,43200,
4096,1520,43250,
4096,1600,43300,
4096,1520,43350,
4096,1520,43401,
4096,1551.02,43450,
4096,1360,43500,
4096,1440,43550,
4096,1520,43600,
4096,1520,43650,
4096,1520,43700,
4096,1440,43750,
4096,1440,43801,
4096,1469.39,43850,
4096,1520,43900,
4096,1600,43950,
4096,1520,44000,
4096,1680,44051,
4096,1551.02,44100,
4096,1520,44150,
4096,1440,44200,
4096,1440,44250,
4096,1440,44300,
4096,1520,44351,
4096,1469.39,44400,
4096,1520,44450,
4096,1520,44500,
4096,1440,44550,
4096,1520,44600,
4096,1600,44650,
4096,1520,44701,
4096,1551.02,44750,
4096,1600,44800,
4096,1600,44850,
4096,1440,44900,
4096,1440,44950,
4096,1440,45000,
4096,1387.75,45050,
4096,1600,45100,
4096,1520,45150,
4096,1520,45200,
4096,1440,45250,
4096,1520,45300,
4096,1520,45350,
4096,1520,45401,
4096,1551.02,45450,
4096,1600,45500,
4096,1600,45550,
4096,1520,45600,
4096,1520,45650,
4096,1360,45700,
4096,1440,45750,
4096,1469.39,45800,
4096,1600,45850,
4096,1520,45900,
4096,1520,45950,
4096,1440,46000,
4096,1360,46050,
4096,1600,46101,
4096,1551.02,46150,
4096,1520,46200,
4096,1520,46250,
4096,1600,46300,
4096,1520,46350,
4096,1520,46400,
4096,1440,46450,
4096,1440,46500,
4096,1520,46550,
4096,1440,46600,
4096,1520,46650,
4096,1520,46701,
4096,1387.75,46750,
4096,1600,46800,
4096,1520,46850,
4096,1520,46900,
4096,1600,46950,
4096,1600,47000,
4096,1520,47050,
4096,1440,47100,
4096,1520,47150,
4096,1360,47200,
4096,1440,47250,
4096,1600,47300,
4096,1520,47350,
4096,1520,47400,
4096,1440,47451,
4096,1469.39,47500,
4096,1440,47550,
4096,1600,47600,
4096,1520,47650,
4096,1600,47700,
4096,1520,47750,
4096,1600,47800,
4096,1520,47851,
4096,1387.75,47900,
4096,1440,47950,
4096,1440,48000,
4096,1520,48050,
4096,1520,48100,
4096,1520,48150,
4096,1440,48201,
4096,1469.39,48250,
4096,1520,48300,
4096,1520,48350,
4096,1520,48401,
4096,1714.29,48450,
4096,1520,48500,
4096,1600,48550,
4096,1440,48600,
4096,1440,48650,
4096,1360,48701,
4096,1551.02,48750,
4096,1600,48800,
4096,1520,48850,
4096,1520,48900,
4096,1360,48950,
4096,1440,49000,
4096,1632.65,49050,
4096,1440,49100,
4096,1600,49150,
4096,1600,49200,
4096,1520,49250,
4096,1551.02,49300,
4096,1520,49350,
4096,1440,49400,
4096,1440,49450,
4096,1520,49500,
4096,1520,49551,
4096,1551.02,49600,
4096,1440,49650,
4096,1440,49700,
4096,1440,49750,
4096,1520,49800,
4096,1600,49851,
4096,1551.02,49900,
4096,1600,49950,
4096,1520,50000,
4096,1520,50050,
4096,1440,50100,
4096,1440,50150,
4096,1360,50200,
4096,1440,50251,
4096,1551.02,50300,
4096,1520,50350,
4096,1440,50400,
4096,1440,50451,
4096,1551.02,50500,
4096,1440,50550,
4096,1600,50600,
4096,1520,50650,
4096,1600,50700,
4096,1600,50750,
4096,1469.39,50800,
4096,1360,50850,
4096,1440,50900,
4096,1520,50950,
4096,1520,51000,
4096,1469.39,51050,
4096,1600,51100,
4096,1440,51150,
4096,1440,51200,
4096,1520,51250,
4096,1520,51301,
4096,1551.02,51350,
4096,1600,51400,
4096,1600,51450,
4096,1520,51500,
4096,1440,51550,
4096,1360,51601,
4096,1469.39,51650,
4096,1440,51700,
4096,1600,51750,
4096,1520,51800,
4096,1440,51850,
4096,1280,51900,
4096,1680,51951,
4096,1469.39,52000,
4096,1520,52050,
4096,1520,52100,
4096,1520,52150,
4096,1520,52200,
4096,1520,52251,
4096,1551.02,52300,
4096,1440,52350,
4096,1440,52400,
4096,1520,52450,
4096,1600,52501,
4096,1469.39,52550,
4096,1440,52600,
4096,1440,52650,
4096,1520,52700,
4096,1440,52750,
4096,1520,52801,
4096,1551.02,52850,
4096,1520,52900,
4096,1600,52950,
4096,1520,53000,
4096,1469.39,53050,
4096,1360,53100,
4096,1520,53150,
4096,1520,53200,
4096,1520,53250,
4096,1520,53301,
4096,1387.75,53350,
4096,1440,53400,
4096,1360,53450,
4096,1520,53500,
4096,1520,53550,
4096,1600,53600,
4096,1600,53651,
4096,1551.02,53700,
4096,1520,53750,
4096,1280,53800,
4096,1520,53850,
4096,1360,53900,
4096,1600,53951,
4096,1469.39,54000,
4096,1520,54050,
4096,1520,54100,
4096,1360,54150,
4096,1600,54200,
4096,1520,54250,
4096,1520,54300,
4096,1600,54350,
4096,1600,54400,
4096,1520,54450,
4096,1440,54500,
4096,1360,54550,
4096,1440,54601,
4096,1387.75,54650,
4096,1520,54700,
4096,1520,54750,
4096,1520,54800,
4096,1520,54850,
4096,1360,54900,
4096,1600,54950,
4096,1520,55000,
4096,1469.39,55050,
4096,1600,55100,
4096,1440,55150,
4096,1600,55200,
4096,1440,55250,
4096,1440,55300,
4096,1440,55351,
4096,1551.02,55400,
4096,1520,55450,
4096,1520,55500,
4096,1520,55550,
4096,1360,55600,
4096,1600,55650,
