Block Size (KB),Throughput (MiB/s),Time (ms),
4096,1528,329500,
4096,1512,330000,
4096,1456,330501,
4096,1515.03,331000,
4096,1528,331500,
4096,1496,332001,
4096,1523.05,332500,
4096,1520,333000,
4096,1507.01,333500,
4096,1536,334000,
4096,1520,334500,
4096,1488,335000,
4096,1482.97,335500,
4096,1544,336000,
4096,1482.97,336500,
4096,1512,337000,
4096,1536,337501,
4096,1482.97,338000,
4096,1480,338500,
4096,1531.06,339000,
4096,1488,339500,
4096,1464,340000,
4096,1539.08,340500,
4096,1512,341000,
4096,1472,341500,
4096,1499,342000,
4096,1520,342500,
4096,1474.95,343000,
4096,1528,343500,
4096,1528,344001,
4096,1482.97,344500,
4096,1536,345000,
4096,1539.08,345500,
4096,1480,346000,
4096,1520,346500,
4096,1539.08,347000,
4096,1466.93,347500,
4096,1488,348000,
4096,1544,348500,
4096,1496,349001,
4096,1490.98,349500,
4096,1536,350000,
4096,1504,350500,
4096,1482.97,351000,
4096,1520,351500,
4096,1515.03,352000,
4096,1488,352500,
4096,1531.06,353000,
4096,1512,353500,
4096,1472,354000,
4096,1528,354501,
4096,1531.06,355000,
4096,1464,355500,
4096,1536,356000,
4096,1539.08,356500,
4096,1488,357000,
4096,1515.03,357500,
4096,1536,358000,
4096,1466.93,358500,
4096,1488,359000,
4096,1536,359500,
4096,1499,360000,
4096,1496,360500,
4096,1531.06,361000,
4096,1504,361500,
4096,1466.93,362000,
4096,1544,362500,
4096,1523.05,363000,
4096,1472,363500,
4096,1512,364001,
4096,1547.09,364500,
4096,1472,365000,
4096,1507.01,365500,
4096,1536,366000,
4096,1464,366501,
4096,1523.05,367000,
4096,1544,367500,
4096,1490.98,368000,
4096,1504,368500,
4096,1544,369001,
4096,1474.95,369500,
4096,1512,370000,
4096,1539.08,370500,
4096,1480,371001,
4096,1482.97,371500,
4096,1531.06,372000,
4096,1512,372500,
4096,1466.93,373000,
4096,1528,373500,
4096,1520,374001,
4096,1474.95,374500,
4096,1523.05,375000,
4096,1544,375500,
4096,1474.95,376000,
4096,1528,376500,
4096,1531.06,377000,
4096,1466.93,377500,
4096,1504,378000,
4096,1555.11,378500,
4096,1496,379000,
4096,1480,379500,
4096,1547.09,380000,
4096,1480,380500,
4096,1496,381000,
4096,1539.08,381500,
4096,1488,382000,
4096,1464,382500,
